T(K),B(Oe),B(T),Cp(mu J/K)
1.0536451,9999.795,0.9999795,40.876445
1.0720416,9999.795,0.9999795,44.039879
1.0895887,9999.795,0.9999795,45.481619
1.1066584,9999.795,0.9999795,44.980534
1.1235406,9999.795,0.9999795,43.28841
1.1406167,9999.795,0.9999795,41.614558
1.1581827,9999.795,0.9999795,41.11573
1.175792,9999.795,0.9999795,41.120069
1.1932158,9999.795,0.9999795,41.36862
1.2103562,9999.795,0.9999795,41.727835
1.2271617,9999.795,0.9999795,42.294875
1.2435627,9999.795,0.9999795,43.038801
1.2594218,9999.795,0.9999795,44.191767
1.2749122,9999.795,0.9999795,45.126535
1.2908347,9999.795,0.9999795,43.800394
1.3075243,9999.795,0.9999795,40.483097
1.3252304,9999.795,0.9999795,36.426789
1.3441408,9999.795,0.9999795,32.717925
1.3645946,9999.795,0.9999795,30.033757
1.386514,9999.795,0.9999795,28.480318
1.4092463,9999.795,0.9999795,27.276591
1.4324983,9999.795,0.9999795,26.320733
1.456208,9999.795,0.9999795,25.482199
1.4803501,9999.795,0.9999795,24.716823
1.5047609,9999.795,0.9999795,23.987306
1.5294294,9999.795,0.9999795,23.299053
1.5542407,9999.795,0.9999795,22.672976
1.5792343,9999.795,0.9999795,22.144753
1.6042998,9999.795,0.9999795,21.677752
1.6294417,9999.795,0.9999795,21.152653
1.654524,9999.795,0.9999795,20.707345
1.6795944,9999.795,0.9999795,20.228729
1.704449,9999.795,0.9999795,19.918785
1.7293638,9999.795,0.9999795,19.481067
1.7541501,9999.795,0.9999795,19.094371
1.7786226,9999.795,0.9999795,18.720459
1.8029637,9999.795,0.9999795,18.378982
1.8270307,9999.795,0.9999795,18.004414
1.8509277,9999.795,0.9999795,17.827436
1.8744627,9999.795,0.9999795,17.468204
1.8976431,9999.795,0.9999795,17.148036
1.9204918,9999.795,0.9999795,16.920889
1.9429158,9999.795,0.9999795,16.70455
1.9649301,9999.795,0.9999795,16.473644
1.9866406,9999.795,0.9999795,16.263353
2.0078328,9999.795,0.9999795,15.972127
2.0285419,9999.795,0.9999795,15.752016
2.0487741,9999.795,0.9999795,15.601058
2.068684,9999.795,0.9999795,15.37365
2.0881095,9999.795,0.9999795,15.170646
2.1068477,9999.795,0.9999795,15.056603
2.1250356,9999.795,0.9999795,14.922391
2.1428924,9999.795,0.9999795,14.726064
2.1603037,9999.795,0.9999795,14.587947
2.1770384,9999.795,0.9999795,14.380861
2.1933384,9999.795,0.9999795,14.081241
2.2093015,9999.795,0.9999795,13.905038
2.2248068,9999.795,0.9999795,13.797554
2.2396335,9999.795,0.9999795,13.693551
2.2539347,9999.795,0.9999795,13.615232
2.2678037,9999.795,0.9999795,13.569333
2.2810851,9999.795,0.9999795,13.47954
2.293968,9999.795,0.9999795,13.241681
2.3065299,9999.795,0.9999795,12.833611
2.3186833,9999.795,0.9999795,12.57901
2.3303913,9999.795,0.9999795,12.447861
2.3415818,9999.795,0.9999795,12.441319
2.3524549,9999.795,0.9999795,12.447134
2.362765,9999.795,0.9999795,12.473335
2.3725935,9999.795,0.9999795,12.210683
2.3819628,9999.795,0.9999795,12.077631
2.3911351,9999.795,0.9999795,11.752732
2.3999965,9999.795,0.9999795,11.586455
2.408366,9999.795,0.9999795,11.441403
2.4164402,9999.795,0.9999795,11.39315
2.4241635,9999.795,0.9999795,11.168238
2.4317757,9999.795,0.9999795,10.95368
2.4387831,9999.795,0.9999795,10.789995
2.4454271,9999.795,0.9999795,10.735306
2.4520134,9999.795,0.9999795,10.47783
2.4582534,9999.795,0.9999795,10.410512
2.4641888,9999.795,0.9999795,10.221992
2.4696849,9999.795,0.9999795,9.897085
2.4751291,9999.795,0.9999795,9.6579257
2.4804135,9999.795,0.9999795,9.5990939
2.485256,9999.795,0.9999795,9.3124902
2.4898608,9999.795,0.9999795,9.2860665
2.4942732,9999.795,0.9999795,9.0386456
2.498577,9999.795,0.9999795,8.8062241
2.5025271,9999.795,0.9999795,8.6346154
2.5063896,9999.795,0.9999795,8.108841
2.5099759,9999.795,0.9999795,7.9250891
2.5135169,9999.795,0.9999795,7.7586176
2.5169453,9999.795,0.9999795,7.2461481
2.5200603,9999.795,0.9999795,6.9255392
2.523169,9999.795,0.9999795,6.6533676
2.5258368,9999.795,0.9999795,6.5474147
2.5286016,9999.795,0.9999795,6.3573129
2.5313946,9999.795,0.9999795,5.5395628
2.5338496,9999.795,0.9999795,4.8680088
2.536357,9999.795,0.9999795,4.3096456
2.5385369,9999.795,0.9999795,4.0057363
2.5408347,9999.795,0.9999795,3.9075195
2.5429627,9999.795,0.9999795,3.5779025
2.5448229,9999.795,0.9999795,2.7913125
2.5467661,9999.795,0.9999795,2.0670492
2.5484866,9999.795,0.9999795,1.4574337
2.5502583,9999.795,0.9999795,0.94079834
2.5518184,9999.795,0.9999795,0.40124482
0.74587683,11999.694,1.1999694,16.9939
0.79270029,11999.694,1.1999694,19.113051
0.83391664,11999.694,1.1999694,21.1171
0.87084351,11999.694,1.1999694,23.116291
0.90425409,11999.694,1.1999694,25.112971
0.93471952,11999.694,1.1999694,27.17091
0.96253266,11999.694,1.1999694,29.361244
0.98783268,11999.694,1.1999694,31.916033
1.0107583,11999.694,1.1999694,34.997564
1.0319199,11999.694,1.1999694,38.006247
1.0518305,11999.694,1.1999694,40.045962
1.0708234,11999.694,1.1999694,40.710466
1.0892603,11999.694,1.1999694,40.178922
1.1075464,11999.694,1.1999694,39.345448
1.126034,11999.694,1.1999694,39.026579
1.1444696,11999.694,1.1999694,39.16135
1.1626776,11999.694,1.1999694,39.377255
1.1805681,11999.694,1.1999694,39.768754
1.198131,11999.694,1.1999694,40.224207
1.2153471,11999.694,1.1999694,40.78567
1.232073,11999.694,1.1999694,41.513382
1.2483306,11999.694,1.1999694,42.494777
1.2639924,11999.694,1.1999694,43.758742
1.2792069,11999.694,1.1999694,45.029034
1.2947394,11999.694,1.1999694,43.989778
1.3109261,11999.694,1.1999694,40.803255
1.3280716,11999.694,1.1999694,36.825342
1.3463866,11999.694,1.1999694,33.089015
1.366098,11999.694,1.1999694,30.375371
1.3872346,11999.694,1.1999694,28.852206
1.4091454,11999.694,1.1999694,27.675368
1.4316028,11999.694,1.1999694,26.691709
1.4545345,11999.694,1.1999694,25.800414
1.4777601,11999.694,1.1999694,25.045801
1.5012907,11999.694,1.1999694,24.342554
1.5251037,11999.694,1.1999694,23.672348
1.5490711,11999.694,1.1999694,23.067565
1.5731756,11999.694,1.1999694,22.516783
1.5973883,11999.694,1.1999694,21.930176
1.6217068,11999.694,1.1999694,21.434066
1.6460415,11999.694,1.1999694,20.966979
1.6703145,11999.694,1.1999694,20.510108
1.6945102,11999.694,1.1999694,20.133664
1.7185865,11999.694,1.1999694,19.813582
1.7425185,11999.694,1.1999694,19.441375
1.7663399,11999.694,1.1999694,19.041773
1.789973,11999.694,1.1999694,18.645292
1.8134265,11999.694,1.1999694,18.245088
1.8365847,11999.694,1.1999694,17.974361
1.8595492,11999.694,1.1999694,17.717017
1.8821975,11999.694,1.1999694,17.460453
1.9045217,11999.694,1.1999694,17.158573
1.9265252,11999.694,1.1999694,16.847925
1.9481501,11999.694,1.1999694,16.524202
1.96947,11999.694,1.1999694,16.316132
1.9903415,11999.694,1.1999694,16.117109
2.0107576,11999.694,1.1999694,15.967126
2.0307475,11999.694,1.1999694,15.765248
2.0503006,11999.694,1.1999694,15.526753
2.0693496,11999.694,1.1999694,15.315845
2.0879693,11999.694,1.1999694,15.110043
2.1061978,11999.694,1.1999694,14.871072
2.1240653,11999.694,1.1999694,14.640553
2.1412514,11999.694,1.1999694,14.551166
2.1580555,11999.694,1.1999694,14.331364
2.1744287,11999.694,1.1999694,14.168603
2.1902785,11999.694,1.1999694,14.061306
2.2055541,11999.694,1.1999694,13.942453
2.220397,11999.694,1.1999694,13.642834
2.2348153,11999.694,1.1999694,13.634258
2.248529,11999.694,1.1999694,13.610827
2.2618011,11999.694,1.1999694,13.498788
2.2746412,11999.694,1.1999694,13.386489
2.2870915,11999.694,1.1999694,13.242438
2.2989648,11999.694,1.1999694,12.947097
2.3105171,11999.694,1.1999694,12.727397
2.3218419,11999.694,1.1999694,12.526962
2.3326573,11999.694,1.1999694,12.394954
2.3430718,11999.694,1.1999694,12.283969
2.3530716,11999.694,1.1999694,12.135225
2.3627112,11999.694,1.1999694,12.008235
2.3719185,11999.694,1.1999694,11.978184
2.3806299,11999.694,1.1999694,11.855917
2.3891059,11999.694,1.1999694,11.687926
2.3971529,11999.694,1.1999694,11.623227
2.4048214,11999.694,1.1999694,11.529387
2.412199,11999.694,1.1999694,11.280235
2.4191254,11999.694,1.1999694,11.362171
2.4256642,11999.694,1.1999694,11.603209
2.432083,11999.694,1.1999694,11.1289
2.4381667,11999.694,1.1999694,10.950877
2.444036,11999.694,1.1999694,10.651208
2.4495609,11999.694,1.1999694,10.216828
2.4550901,11999.694,1.1999694,9.9381649
2.4603713,11999.694,1.1999694,10.172635
2.465293,11999.694,1.1999694,9.6865115
2.4700187,11999.694,1.1999694,9.6379449
2.4745151,11999.694,1.1999694,9.4369814
2.4788009,11999.694,1.1999694,9.3504755
2.4828132,11999.694,1.1999694,9.0478579
2.4866113,11999.694,1.1999694,9.2936103
2.4902399,11999.694,1.1999694,8.7799734
2.4936909,11999.694,1.1999694,8.6790073
2.4969047,11999.694,1.1999694,8.4990752
2.4999303,11999.694,1.1999694,8.3934913
2.5030073,11999.694,1.1999694,7.553879
2.5060615,11999.694,1.1999694,7.1611249
2.5087863,11999.694,1.1999694,6.6373601
2.511504,11999.694,1.1999694,6.2381282
2.5140063,11999.694,1.1999694,6.3005957
2.5164972,11999.694,1.1999694,6.4121685
2.5185338,11999.694,1.1999694,6.3366869
2.520571,11999.694,1.1999694,5.740662
2.5224852,11999.694,1.1999694,5.3906313
2.5244667,11999.694,1.1999694,4.2870867
2.5263133,11999.694,1.1999694,3.9593665
2.5280486,11999.694,1.1999694,3.4015355
2.5298001,11999.694,1.1999694,3.1295067
2.53135,11999.694,1.1999694,2.7057198
2.5327558,11999.694,1.1999694,2.6374968
2.5340909,11999.694,1.1999694,1.6401538
2.5353246,11999.694,1.1999694,1.1906763
2.5365614,11999.694,1.1999694,0.49669803
0.75078032,13999.754,1.3999754,16.953275
0.79714593,13999.754,1.3999754,19.072829
0.83788654,13999.754,1.3999754,21.132199
0.87430508,13999.754,1.3999754,23.205259
0.90718714,13999.754,1.3999754,25.28919
0.9371175,13999.754,1.3999754,27.413025
0.96433848,13999.754,1.3999754,29.705932
0.98918208,13999.754,1.3999754,32.142555
1.0123746,13999.754,1.3999754,34.2511
1.0343192,13999.754,1.3999754,35.708037
1.0553013,13999.754,1.3999754,36.384762
1.0755718,13999.754,1.3999754,36.40582
1.0955389,13999.754,1.3999754,36.323628
1.1153739,13999.754,1.3999754,36.644377
1.1348348,13999.754,1.3999754,37.095205
1.1538733,13999.754,1.3999754,37.582064
1.1724895,13999.754,1.3999754,38.099897
1.1906651,13999.754,1.3999754,38.730742
1.2083668,13999.754,1.3999754,39.387544
1.2255436,13999.754,1.3999754,40.212342
1.2422563,13999.754,1.3999754,41.089365
1.258377,13999.754,1.3999754,42.239954
1.2738305,13999.754,1.3999754,43.727349
1.2889322,13999.754,1.3999754,44.691035
1.3043701,13999.754,1.3999754,43.326186
1.3205193,13999.754,1.3999754,40.162211
1.3375494,13999.754,1.3999754,36.181812
1.3558226,13999.754,1.3999754,32.546388
1.3754564,13999.754,1.3999754,30.132093
1.3963962,13999.754,1.3999754,28.648424
1.4180449,13999.754,1.3999754,27.51195
1.4402068,13999.754,1.3999754,26.573938
1.4627618,13999.754,1.3999754,25.786082
1.4856052,13999.754,1.3999754,24.996859
1.5087733,13999.754,1.3999754,24.331547
1.5321124,13999.754,1.3999754,23.688495
1.555591,13999.754,1.3999754,23.110626
1.5792203,13999.754,1.3999754,22.545265
1.6029615,13999.754,1.3999754,22.024519
1.6266931,13999.754,1.3999754,21.551742
1.6504093,13999.754,1.3999754,21.107892
1.6741145,13999.754,1.3999754,20.666746
1.6978227,13999.754,1.3999754,20.236347
1.7214162,13999.754,1.3999754,19.811256
1.7448698,13999.754,1.3999754,19.398636
1.7681356,13999.754,1.3999754,19.08853
1.791314,13999.754,1.3999754,18.745782
1.8142326,13999.754,1.3999754,18.44874
1.836897,13999.754,1.3999754,18.117032
1.8592415,13999.754,1.3999754,17.832611
1.8813338,13999.754,1.3999754,17.525246
1.9032241,13999.754,1.3999754,17.259921
1.9246042,13999.754,1.3999754,17.027088
1.9456694,13999.754,1.3999754,16.812704
1.9663933,13999.754,1.3999754,16.534012
1.9867717,13999.754,1.3999754,16.316745
2.00669,13999.754,1.3999754,16.099938
2.026187,13999.754,1.3999754,15.815946
2.045287,13999.754,1.3999754,15.674183
2.0640843,13999.754,1.3999754,15.430733
2.0823133,13999.754,1.3999754,15.228071
2.1000204,13999.754,1.3999754,15.104403
2.1173844,13999.754,1.3999754,14.921477
2.1342026,13999.754,1.3999754,14.759852
2.1506739,13999.754,1.3999754,14.623976
2.1666005,13999.754,1.3999754,14.321803
2.1821185,13999.754,1.3999754,14.105801
2.1972271,13999.754,1.3999754,14.019158
2.2116859,13999.754,1.3999754,13.959721
2.2257842,13999.754,1.3999754,13.89368
2.2393432,13999.754,1.3999754,13.81728
2.2523679,13999.754,1.3999754,13.674637
2.2649326,13999.754,1.3999754,13.524222
2.2771384,13999.754,1.3999754,13.291705
2.2889405,13999.754,1.3999754,13.223793
2.300224,13999.754,1.3999754,13.120014
2.3109954,13999.754,1.3999754,13.153566
2.3215089,13999.754,1.3999754,12.985253
2.331775,13999.754,1.3999754,12.670656
2.3415717,13999.754,1.3999754,12.32504
2.3511287,13999.754,1.3999754,11.981795
2.3602442,13999.754,1.3999754,11.889529
2.3691838,13999.754,1.3999754,11.964141
2.3775192,13999.754,1.3999754,12.137984
2.3854498,13999.754,1.3999754,12.022
2.3929485,13999.754,1.3999754,12.090191
2.4001438,13999.754,1.3999754,11.78425
2.4072368,13999.754,1.3999754,11.454074
2.413862,13999.754,1.3999754,11.207259
2.4202694,13999.754,1.3999754,11.235451
2.4262797,13999.754,1.3999754,11.204045
2.4322722,13999.754,1.3999754,11.121975
2.4378875,13999.754,1.3999754,10.938561
2.4432379,13999.754,1.3999754,10.359282
2.4484791,13999.754,1.3999754,9.9682012
2.4535212,13999.754,1.3999754,9.7895845
2.4583005,13999.754,1.3999754,10.014024
2.4626042,13999.754,1.3999754,10.311733
2.4669424,13999.754,1.3999754,10.070551
2.4708544,13999.754,1.3999754,9.990605
2.4744988,13999.754,1.3999754,9.8409491
2.4780074,13999.754,1.3999754,9.4613437
2.4815102,13999.754,1.3999754,8.9993181
2.4848738,13999.754,1.3999754,9.2026138
2.488002,13999.754,1.3999754,8.3388755
2.4910945,13999.754,1.3999754,7.9458304
2.49414,13999.754,1.3999754,7.6478186
2.4969805,13999.754,1.3999754,7.49992
2.4996286,13999.754,1.3999754,7.1544658
2.5023467,13999.754,1.3999754,6.8930939
2.5048276,13999.754,1.3999754,6.3320912
2.5070244,13999.754,1.3999754,6.4700103
2.5091306,13999.754,1.3999754,6.240997
2.5112429,13999.754,1.3999754,5.8863264
2.5132222,13999.754,1.3999754,5.565691
2.5149507,13999.754,1.3999754,5.1454424
2.5165518,13999.754,1.3999754,4.5567541
2.5182852,13999.754,1.3999754,4.3299222
2.5198372,13999.754,1.3999754,4.0656703
2.521374,13999.754,1.3999754,3.1707244
2.5227828,13999.754,1.3999754,2.571976
2.5241859,13999.754,1.3999754,2.04322
2.525528,13999.754,1.3999754,1.5386891
0.75076267,15999.685,1.5999685,17.268109
0.79601858,15999.685,1.5999685,19.296041
0.83613793,15999.685,1.5999685,21.185257
0.87239392,15999.685,1.5999685,22.98785
0.90551723,15999.685,1.5999685,24.706665
0.93593988,15999.685,1.5999685,26.473042
0.96351526,15999.685,1.5999685,28.761033
0.98900074,15999.685,1.5999685,31.124222
1.0129449,15999.685,1.5999685,33.082382
1.0355993,15999.685,1.5999685,34.331156
1.0572153,15999.685,1.5999685,34.667234
1.0780855,15999.685,1.5999685,34.395708
1.0989176,15999.685,1.5999685,34.677846
1.1194042,15999.685,1.5999685,35.249111
1.1393413,15999.685,1.5999685,35.87599
1.1587437,15999.685,1.5999685,36.550743
1.1776216,15999.685,1.5999685,37.193071
1.1959531,15999.685,1.5999685,37.968962
1.2136997,15999.685,1.5999685,38.841059
1.2309061,15999.685,1.5999685,39.737401
1.2475259,15999.685,1.5999685,40.824046
1.2635356,15999.685,1.5999685,42.090164
1.2788465,15999.685,1.5999685,43.557328
1.2935988,15999.685,1.5999685,45.026578
1.3085285,15999.685,1.5999685,44.48111
1.3240711,15999.685,1.5999685,41.453518
1.3404487,15999.685,1.5999685,37.510929
1.3579171,15999.685,1.5999685,33.69635
1.3767185,15999.685,1.5999685,30.836533
1.3969087,15999.685,1.5999685,29.195549
1.4178969,15999.685,1.5999685,28.06072
1.4393391,15999.685,1.5999685,27.081816
1.4612478,15999.685,1.5999685,26.230049
1.4834449,15999.685,1.5999685,25.492359
1.5058919,15999.685,1.5999685,24.794773
1.5285802,15999.685,1.5999685,24.109358
1.5513858,15999.685,1.5999685,23.539585
1.5743592,15999.685,1.5999685,22.99259
1.5973354,15999.685,1.5999685,22.494257
1.6204152,15999.685,1.5999685,22.006182
1.643523,15999.685,1.5999685,21.521707
1.6665448,15999.685,1.5999685,21.051912
1.6895768,15999.685,1.5999685,20.639722
1.7125008,15999.685,1.5999685,20.217511
1.735378,15999.685,1.5999685,19.851017
1.7580182,15999.685,1.5999685,19.532034
1.780469,15999.685,1.5999685,19.196515
1.802808,15999.685,1.5999685,18.845627
1.8248827,15999.685,1.5999685,18.533226
1.8466648,15999.685,1.5999685,18.257445
1.8681665,15999.685,1.5999685,17.954158
1.8894437,15999.685,1.5999685,17.701034
1.9103775,15999.685,1.5999685,17.47916
1.9309243,15999.685,1.5999685,17.202497
1.9511311,15999.685,1.5999685,16.960048
1.9710537,15999.685,1.5999685,16.714561
1.9905083,15999.685,1.5999685,16.533747
2.0096068,15999.685,1.5999685,16.297281
2.0283264,15999.685,1.5999685,16.087148
2.0466192,15999.685,1.5999685,15.884888
2.0645691,15999.685,1.5999685,15.658658
2.0819516,15999.685,1.5999685,15.485739
2.099017,15999.685,1.5999685,15.344913
2.1156154,15999.685,1.5999685,15.160884
2.1318322,15999.685,1.5999685,14.93677
2.1476103,15999.685,1.5999685,14.753402
2.16291,15999.685,1.5999685,14.508628
2.1778208,15999.685,1.5999685,14.423004
2.1921121,15999.685,1.5999685,14.458289
2.2060466,15999.685,1.5999685,14.362054
2.2195534,15999.685,1.5999685,14.131874
2.2326063,15999.685,1.5999685,13.936878
2.2451397,15999.685,1.5999685,13.77237
2.2573518,15999.685,1.5999685,13.560125
2.269272,15999.685,1.5999685,13.544468
2.2807704,15999.685,1.5999685,13.354784
2.2916799,15999.685,1.5999685,13.245258
2.302328,15999.685,1.5999685,13.017898
2.3126597,15999.685,1.5999685,12.91028
2.3225625,15999.685,1.5999685,12.753522
2.3321164,15999.685,1.5999685,12.647043
2.3411709,15999.685,1.5999685,12.509441
2.3501496,15999.685,1.5999685,12.34247
2.3584539,15999.685,1.5999685,12.413017
2.366472,15999.685,1.5999685,12.367754
2.3743653,15999.685,1.5999685,11.97196
2.381752,15999.685,1.5999685,11.907824
2.3888687,15999.685,1.5999685,11.951234
2.3956784,15999.685,1.5999685,11.444553
2.4023518,15999.685,1.5999685,11.48561
2.4086248,15999.685,1.5999685,11.644223
2.4144162,15999.685,1.5999685,11.356386
2.4202729,15999.685,1.5999685,11.091387
2.4259041,15999.685,1.5999685,10.919593
2.4312002,15999.685,1.5999685,10.404688
2.4362096,15999.685,1.5999685,10.319926
2.4411082,15999.685,1.5999685,10.337673
2.445856,15999.685,1.5999685,10.337661
2.4503329,15999.685,1.5999685,9.9364275
2.4544921,15999.685,1.5999685,9.8291337
2.4583871,15999.685,1.5999685,9.6087537
2.4624722,15999.685,1.5999685,9.1161925
2.4661969,15999.685,1.5999685,9.0691357
2.4697677,15999.685,1.5999685,8.7610528
2.4730639,15999.685,1.5999685,8.4141945
2.4763577,15999.685,1.5999685,8.2866086
2.4795071,15999.685,1.5999685,8.4315281
2.4823559,15999.685,1.5999685,7.7028194
2.4851224,15999.685,1.5999685,7.6695269
2.48778,15999.685,1.5999685,7.1862406
2.4903343,15999.685,1.5999685,6.926004
2.4928285,15999.685,1.5999685,6.3593094
2.4952075,15999.685,1.5999685,6.0201569
2.4974471,15999.685,1.5999685,5.4220681
2.499581,15999.685,1.5999685,5.4088738
2.5016209,15999.685,1.5999685,4.9517608
2.5036136,15999.685,1.5999685,4.5590267
2.5053356,15999.685,1.5999685,4.2239202
2.5070178,15999.685,1.5999685,3.8379552
2.508454,15999.685,1.5999685,3.5907535
2.5101902,15999.685,1.5999685,2.7525061
2.511735,15999.685,1.5999685,1.9828866
2.5132167,15999.685,1.5999685,1.2766842
0.76508705,17998.889,1.7998889,17.093682
0.81236767,17998.889,1.7998889,19.156824
0.85417296,17998.889,1.7998889,21.094878
0.89154141,17998.889,1.7998889,23.072118
0.92531768,17998.889,1.7998889,25.149474
0.95643157,17998.889,1.7998889,27.074194
0.98533731,17998.889,1.7998889,28.704848
1.0124347,17998.889,1.7998889,29.92491
1.0380417,17998.889,1.7998889,30.72346
1.0626998,17998.889,1.7998889,31.426101
1.0866552,17998.889,1.7998889,32.28058
1.1097186,17998.889,1.7998889,33.089366
1.1319832,17998.889,1.7998889,33.875846
1.1534965,17998.889,1.7998889,34.664346
1.174273,17998.889,1.7998889,35.599292
1.1943265,17998.889,1.7998889,36.571405
1.2136478,17998.889,1.7998889,37.563495
1.2322211,17998.889,1.7998889,38.73259
1.2500711,17998.889,1.7998889,39.97192
1.267156,17998.889,1.7998889,41.350637
1.2834882,17998.889,1.7998889,43.033203
1.2990701,17998.889,1.7998889,44.800749
1.3147003,17998.889,1.7998889,44.491605
1.3309239,17998.889,1.7998889,41.846275
1.3480701,17998.889,1.7998889,37.746549
1.3663976,17998.889,1.7998889,33.70737
1.3861494,17998.889,1.7998889,30.598255
1.4074907,17998.889,1.7998889,28.772083
1.4298084,17998.889,1.7998889,27.502873
1.4527561,17998.889,1.7998889,26.523597
1.4761382,17998.889,1.7998889,25.656907
1.499888,17998.889,1.7998889,24.887149
1.5239626,17998.889,1.7998889,24.165893
1.5483177,17998.889,1.7998889,23.4581
1.5728654,17998.889,1.7998889,22.79968
1.5975479,17998.889,1.7998889,22.233519
1.6223314,17998.889,1.7998889,21.72501
1.6472051,17998.889,1.7998889,21.244277
1.6720972,17998.889,1.7998889,20.775068
1.6968867,17998.889,1.7998889,20.333596
1.7216564,17998.889,1.7998889,19.870928
1.7463919,17998.889,1.7998889,19.437848
1.7709495,17998.889,1.7998889,19.089099
1.7953981,17998.889,1.7998889,18.691668
1.8195944,17998.889,1.7998889,18.342354
1.8435141,17998.889,1.7998889,18.109098
1.8671883,17998.889,1.7998889,17.806656
1.8904795,17998.889,1.7998889,17.527366
1.9134998,17998.889,1.7998889,17.29254
1.9362009,17998.889,1.7998889,16.919846
1.9585611,17998.889,1.7998889,16.59062
1.9805473,17998.889,1.7998889,16.395019
2.0021159,17998.889,1.7998889,16.127238
2.0233211,17998.889,1.7998889,15.919506
2.0440827,17998.889,1.7998889,15.756211
2.0642237,17998.889,1.7998889,15.568433
2.083975,17998.889,1.7998889,15.322938
2.1032533,17998.889,1.7998889,15.192337
2.1219754,17998.889,1.7998889,15.030785
2.1401651,17998.889,1.7998889,14.87838
2.1579331,17998.889,1.7998889,14.653863
2.1750662,17998.889,1.7998889,14.632296
2.1918436,17998.889,1.7998889,14.327411
2.2082059,17998.889,1.7998889,14.062546
2.2238824,17998.889,1.7998889,13.999798
2.2392808,17998.889,1.7998889,13.786447
2.2539645,17998.889,1.7998889,13.658651
2.2683224,17998.889,1.7998889,13.743052
2.282008,17998.889,1.7998889,13.574705
